member_id,checkin,checkout
100848,2020-04-15T08:56:19Z,2020-04-15T09:25:19Z
100848,2020-04-23T17:21:08Z,2020-04-23T17:56:08Z
100848,2020-04-25T11:08:54Z,2020-04-25T11:54:54Z
100848,2020-04-26T12:53:11Z,2020-04-26T14:21:11Z
100848,2020-04-26T15:49:20Z,2020-04-26T16:21:20Z
100849,2020-04-03T20:35:14Z,2020-04-03T21:59:14Z
100849,2020-04-06T08:09:15Z,2020-04-06T09:44:15Z
100849,2020-04-10T00:07:32Z,2020-04-10T00:37:32Z
100849,2020-04-12T06:42:31Z,2020-04-12T07:44:31Z
100849,2020-04-13T17:54:24Z,2020-04-13T18:56:24Z
100849,2020-04-15T04:06:22Z,2020-04-15T05:04:22Z
100849,2020-04-15T13:37:40Z,2020-04-15T15:36:40Z
100849,2020-04-16T00:21:03Z,2020-04-16T01:43:03Z
100849,2020-04-16T05:23:52Z,2020-04-16T07:09:52Z
100849,2020-04-29T08:01:36Z,2020-04-29T09:08:36Z
100850,2020-04-02T04:32:07Z,2020-04-02T05:46:07Z
100850,2020-04-04T08:34:21Z,2020-04-04T09:33:21Z
100850,2020-04-09T15:16:46Z,2020-04-09T15:36:46Z
100850,2020-04-12T12:05:47Z,2020-04-12T13:21:47Z
100850,2020-04-15T17:11:07Z,2020-04-15T17:56:07Z
100850,2020-04-21T02:14:18Z,2020-04-21T03:31:18Z
100850,2020-04-23T00:11:09Z,2020-04-23T01:54:09Z
100850,2020-04-24T22:48:14Z,2020-04-25T00:25:14Z
100850,2020-04-30T17:49:31Z,2020-04-30T19:36:31Z
100851,2020-04-01T12:08:47Z,2020-04-01T14:00:47Z
100851,2020-04-01T16:05:22Z,2020-04-01T17:19:22Z
100851,2020-04-02T22:03:05Z,2020-04-02T22:49:05Z
100851,2020-04-05T03:57:23Z,2020-04-05T05:41:23Z
100851,2020-04-06T02:38:09Z,2020-04-06T04:30:09Z
100851,2020-04-10T18:33:56Z,2020-04-10T19:16:56Z
100851,2020-04-15T11:28:16Z,2020-04-15T12:57:16Z
100851,2020-04-17T10:07:21Z,2020-04-17T10:31:21Z
100851,2020-04-25T18:01:51Z,2020-04-25T18:30:51Z
100851,2020-04-28T05:57:32Z,2020-04-28T06:42:32Z
100852,2020-04-01T17:15:23Z,2020-04-01T18:58:23Z
100852,2020-04-03T22:48:31Z,2020-04-03T23:11:31Z
100852,2020-04-04T23:40:12Z,2020-04-05T00:51:12Z
100852,2020-04-08T14:33:36Z,2020-04-08T16:23:36Z
100852,2020-04-10T01:36:32Z,2020-04-10T02:11:32Z
100852,2020-04-11T12:32:54Z,2020-04-11T12:56:54Z
100852,2020-04-12T18:45:04Z,2020-04-12T19:47:04Z
100852,2020-04-12T23:26:17Z,2020-04-13T01:15:17Z
100852,2020-04-14T07:42:46Z,2020-04-14T08:37:46Z
100852,2020-04-18T11:39:25Z,2020-04-18T12:45:25Z
100852,2020-04-21T04:10:02Z,2020-04-21T05:35:02Z
100852,2020-04-26T09:05:27Z,2020-04-26T09:53:27Z
100853,2020-04-06T04:39:43Z,2020-04-06T05:03:43Z
100853,2020-04-08T03:27:56Z,2020-04-08T04:06:56Z
100853,2020-04-08T04:42:36Z,2020-04-08T05:28:36Z
100853,2020-04-11T13:58:28Z,2020-04-11T14:22:28Z
100853,2020-04-13T14:59:38Z,2020-04-13T15:21:38Z
100853,2020-04-14T12:52:55Z,2020-04-14T14:40:55Z
100853,2020-04-15T01:51:43Z,2020-04-15T02:29:43Z
100853,2020-04-23T19:39:52Z,2020-04-23T20:37:52Z
100853,2020-04-25T05:53:00Z,2020-04-25T06:29:00Z
100853,2020-04-25T10:08:48Z,2020-04-25T11:03:48Z
100853,2020-04-26T03:01:07Z,2020-04-26T04:25:07Z
100853,2020-04-26T11:07:52Z,2020-04-26T12:00:52Z
100853,2020-04-26T16:05:11Z,2020-04-26T17:15:11Z
100854,2020-04-03T17:43:03Z,2020-04-03T18:55:03Z
100854,2020-04-05T18:03:23Z,2020-04-05T19:33:23Z
100854,2020-04-07T11:24:22Z,2020-04-07T12:02:22Z
100854,2020-04-10T22:29:58Z,2020-04-10T23:15:58Z
100854,2020-04-12T20:36:06Z,2020-04-12T21:37:06Z
100854,2020-04-16T18:47:00Z,2020-04-16T19:37:00Z
100854,2020-04-17T03:01:27Z,2020-04-17T03:46:27Z
100854,2020-04-18T00:04:18Z,2020-04-18T00:41:18Z
100854,2020-04-19T10:10:02Z,2020-04-19T11:10:02Z
100854,2020-04-21T08:40:45Z,2020-04-21T10:25:45Z
100854,2020-04-21T14:57:39Z,2020-04-21T15:21:39Z
100854,2020-04-22T12:34:12Z,2020-04-22T13:34:12Z
100854,2020-04-23T18:30:44Z,2020-04-23T19:58:44Z
100854,2020-04-29T22:24:51Z,2020-04-29T23:25:51Z
100855,2020-04-06T18:13:53Z,2020-04-06T18:42:53Z
100855,2020-04-08T09:55:36Z,2020-04-08T10:31:36Z
100855,2020-04-08T23:48:35Z,2020-04-09T00:16:35Z
100855,2020-04-09T06:06:36Z,2020-04-09T07:31:36Z
100855,2020-04-13T05:00:08Z,2020-04-13T05:59:08Z
100855,2020-04-18T04:32:42Z,2020-04-18T06:16:42Z
100855,2020-04-22T00:32:03Z,2020-04-22T02:18:03Z
100855,2020-04-29T04:33:04Z,2020-04-29T06:01:04Z
100855,2020-04-29T15:59:59Z,2020-04-29T16:33:59Z
100856,2020-04-01T13:25:32Z,2020-04-01T15:17:32Z
100856,2020-04-01T17:07:00Z,2020-04-01T17:49:00Z
100856,2020-04-04T18:25:28Z,2020-04-04T19:09:28Z
100856,2020-04-08T11:11:47Z,2020-04-08T11:48:47Z
100856,2020-04-08T19:26:44Z,2020-04-08T19:50:44Z
100856,2020-04-10T15:28:22Z,2020-04-10T17:01:22Z
100856,2020-04-13T02:42:41Z,2020-04-13T04:12:41Z
100856,2020-04-16T05:33:31Z,2020-04-16T06:54:31Z
100856,2020-04-16T11:22:34Z,2020-04-16T12:11:34Z
100856,2020-04-21T09:33:10Z,2020-04-21T09:57:10Z
100856,2020-04-23T22:17:32Z,2020-04-23T22:49:32Z
100856,2020-04-30T13:48:08Z,2020-04-30T15:11:08Z
100857,2020-04-07T10:50:18Z,2020-04-07T11:44:18Z
100857,2020-04-08T21:17:25Z,2020-04-08T23:09:25Z
100857,2020-04-10T04:34:39Z,2020-04-10T06:03:39Z
100857,2020-04-13T02:31:16Z,2020-04-13T04:13:16Z
100857,2020-04-13T14:25:52Z,2020-04-13T15:49:52Z
100857,2020-04-15T17:16:07Z,2020-04-15T17:37:07Z
100857,2020-04-16T07:01:53Z,2020-04-16T08:58:53Z
100857,2020-04-19T14:49:52Z,2020-04-19T15:53:52Z
100857,2020-04-22T02:29:08Z,2020-04-22T03:19:08Z
100857,2020-04-27T10:07:30Z,2020-04-27T12:06:30Z
100858,2020-04-04T09:12:56Z,2020-04-04T11:00:56Z
100858,2020-04-07T06:26:21Z,2020-04-07T08:00:21Z
100858,2020-04-07T12:40:21Z,2020-04-07T13:38:21Z
100858,2020-04-16T00:20:43Z,2020-04-16T01:31:43Z
100858,2020-04-19T06:47:03Z,2020-04-19T08:38:03Z
100858,2020-04-20T09:33:16Z,2020-04-20T10:46:16Z
100858,2020-04-23T12:14:27Z,2020-04-23T13:58:27Z
100858,2020-04-25T01:05:26Z,2020-04-25T02:52:26Z
100858,2020-04-30T04:29:01Z,2020-04-30T05:45:01Z
100859,2020-04-01T16:22:30Z,2020-04-01T17:25:30Z
100859,2020-04-01T19:20:48Z,2020-04-01T20:46:48Z
100859,2020-04-02T01:32:45Z,2020-04-02T02:43:45Z
100859,2020-04-02T03:27:06Z,2020-04-02T05:02:06Z
100859,2020-04-03T16:07:47Z,2020-04-03T16:45:47Z
100859,2020-04-07T14:02:16Z,2020-04-07T15:55:16Z
100859,2020-04-09T16:58:37Z,2020-04-09T17:39:37Z
100859,2020-04-21T10:13:46Z,2020-04-21T12:01:46Z
100859,2020-04-25T19:08:53Z,2020-04-25T19:35:53Z
100859,2020-04-27T20:23:00Z,2020-04-27T21:07:00Z
100859,2020-04-27T22:44:13Z,2020-04-27T23:34:13Z
100860,2020-04-01T16:13:21Z,2020-04-01T17:12:21Z
100860,2020-04-03T02:56:36Z,2020-04-03T04:17:36Z
100860,2020-04-08T01:38:53Z,2020-04-08T02:48:53Z
100860,2020-04-08T18:55:20Z,2020-04-08T19:31:20Z
100860,2020-04-08T22:27:51Z,2020-04-08T22:51:51Z
100860,2020-04-09T08:24:30Z,2020-04-09T08:46:30Z
100860,2020-04-11T06:15:13Z,2020-04-11T07:04:13Z
100860,2020-04-13T00:29:17Z,2020-04-13T01:26:17Z
100860,2020-04-14T18:46:45Z,2020-04-14T19:33:45Z
100860,2020-04-14T19:27:44Z,2020-04-14T20:55:44Z
100860,2020-04-17T06:18:22Z,2020-04-17T07:15:22Z
100860,2020-04-19T03:04:52Z,2020-04-19T03:24:52Z
100861,2020-04-04T11:49:27Z,2020-04-04T13:32:27Z
100861,2020-04-11T04:17:29Z,2020-04-11T05:39:29Z
100861,2020-04-12T08:06:46Z,2020-04-12T09:32:46Z
100861,2020-04-15T06:44:12Z,2020-04-15T08:31:12Z
100861,2020-04-26T20:52:03Z,2020-04-26T21:34:03Z
100862,2020-04-03T23:41:17Z,2020-04-04T00:26:17Z
100862,2020-04-06T01:13:55Z,2020-04-06T01:48:55Z
100862,2020-04-10T13:20:01Z,2020-04-10T14:39:01Z
100862,2020-04-10T17:10:30Z,2020-04-10T18:21:30Z
100862,2020-04-14T21:18:29Z,2020-04-14T22:52:29Z
100862,2020-04-18T06:47:10Z,2020-04-18T08:41:10Z
100862,2020-04-19T10:56:19Z,2020-04-19T12:50:19Z
100862,2020-04-29T01:46:46Z,2020-04-29T03:39:46Z
100863,2020-04-07T18:19:05Z,2020-04-07T18:44:05Z
100863,2020-04-09T20:15:50Z,2020-04-09T21:41:50Z
100863,2020-04-12T05:52:03Z,2020-04-12T06:53:03Z
100863,2020-04-16T14:26:55Z,2020-04-16T16:26:55Z
100863,2020-04-17T23:24:21Z,2020-04-18T00:06:21Z
100863,2020-04-20T08:57:51Z,2020-04-20T10:24:51Z
100863,2020-04-22T21:37:01Z,2020-04-22T22:14:01Z
100863,2020-04-25T23:17:09Z,2020-04-26T01:08:09Z
100863,2020-04-26T08:39:13Z,2020-04-26T09:27:13Z
100863,2020-04-28T20:26:50Z,2020-04-28T21:54:50Z
100863,2020-04-28T23:44:17Z,2020-04-29T01:43:17Z
100864,2020-04-06T08:08:20Z,2020-04-06T09:48:20Z
100864,2020-04-10T22:52:22Z,2020-04-11T00:35:22Z
100864,2020-04-13T04:28:59Z,2020-04-13T05:24:59Z
100864,2020-04-15T14:07:42Z,2020-04-15T15:29:42Z
100864,2020-04-19T08:24:27Z,2020-04-19T10:09:27Z
100864,2020-04-21T10:09:59Z,2020-04-21T12:04:59Z
100864,2020-04-25T12:14:50Z,2020-04-25T13:43:50Z
100864,2020-04-28T18:21:01Z,2020-04-28T20:13:01Z
100864,2020-04-29T16:38:03Z,2020-04-29T17:47:03Z
100865,2020-04-07T08:27:30Z,2020-04-07T10:07:30Z
100865,2020-04-07T10:24:39Z,2020-04-07T11:40:39Z
100865,2020-04-10T16:52:19Z,2020-04-10T18:12:19Z
100865,2020-04-11T15:05:14Z,2020-04-11T16:48:14Z
100865,2020-04-14T22:54:50Z,2020-04-15T00:47:50Z
100865,2020-04-15T13:51:46Z,2020-04-15T14:41:46Z
100865,2020-04-15T22:53:23Z,2020-04-16T00:12:23Z
100865,2020-04-16T07:38:33Z,2020-04-16T08:56:33Z
100865,2020-04-20T23:14:56Z,2020-04-21T00:18:56Z
100865,2020-04-22T17:37:27Z,2020-04-22T18:22:27Z
100865,2020-04-22T20:14:47Z,2020-04-22T20:35:47Z
100865,2020-04-23T21:15:53Z,2020-04-23T22:43:53Z
100865,2020-04-26T19:11:33Z,2020-04-26T20:44:33Z
100865,2020-04-27T16:53:33Z,2020-04-27T17:28:33Z
100865,2020-04-28T09:23:34Z,2020-04-28T10:28:34Z
100866,2020-04-04T04:02:45Z,2020-04-04T05:49:45Z
100866,2020-04-10T19:48:40Z,2020-04-10T21:25:40Z
100866,2020-04-12T10:20:49Z,2020-04-12T12:04:49Z
100866,2020-04-14T01:18:10Z,2020-04-14T02:50:10Z
100866,2020-04-16T00:51:00Z,2020-04-16T02:49:00Z
100866,2020-04-17T10:59:16Z,2020-04-17T11:59:16Z
100866,2020-04-19T10:45:10Z,2020-04-19T11:54:10Z
100866,2020-04-22T22:31:56Z,2020-04-22T23:30:56Z
100867,2020-04-07T11:35:10Z,2020-04-07T12:35:10Z
100867,2020-04-07T19:50:08Z,2020-04-07T21:00:08Z
100867,2020-04-09T16:02:13Z,2020-04-09T17:15:13Z
100867,2020-04-10T14:45:53Z,2020-04-10T15:19:53Z
100867,2020-04-11T14:06:49Z,2020-04-11T15:59:49Z
100867,2020-04-14T08:48:31Z,2020-04-14T10:37:31Z
100867,2020-04-16T02:55:06Z,2020-04-16T04:41:06Z
100867,2020-04-21T16:11:04Z,2020-04-21T17:32:04Z
100867,2020-04-30T15:10:31Z,2020-04-30T16:04:31Z
100868,2020-04-02T12:14:37Z,2020-04-02T14:12:37Z
100868,2020-04-03T13:37:54Z,2020-04-03T15:23:54Z
100868,2020-04-06T12:00:12Z,2020-04-06T13:26:12Z
100868,2020-04-07T18:38:19Z,2020-04-07T20:13:19Z
100868,2020-04-14T23:11:10Z,2020-04-15T00:40:10Z
100868,2020-04-18T14:50:20Z,2020-04-18T15:41:20Z
100868,2020-04-23T17:09:41Z,2020-04-23T17:30:41Z
100869,2020-04-01T06:38:33Z,2020-04-01T08:15:33Z
100869,2020-04-03T19:37:27Z,2020-04-03T20:35:27Z
100869,2020-04-04T00:39:19Z,2020-04-04T01:35:19Z
100869,2020-04-04T14:53:48Z,2020-04-04T15:55:48Z
100869,2020-04-04T15:48:43Z,2020-04-04T16:53:43Z
100869,2020-04-08T18:24:02Z,2020-04-08T19:15:02Z
100869,2020-04-14T02:52:07Z,2020-04-14T03:36:07Z
100869,2020-04-19T12:55:59Z,2020-04-19T13:35:59Z
100869,2020-04-22T22:05:07Z,2020-04-22T22:56:07Z
100869,2020-04-24T23:13:38Z,2020-04-25T00:39:38Z
100869,2020-04-26T03:53:21Z,2020-04-26T04:49:21Z
100869,2020-04-26T12:31:11Z,2020-04-26T13:59:11Z
100869,2020-04-30T02:53:16Z,2020-04-30T03:50:16Z
100870,2020-04-10T04:31:40Z,2020-04-10T06:23:40Z
100870,2020-04-17T00:59:50Z,2020-04-17T01:48:50Z
100870,2020-04-28T15:03:09Z,2020-04-28T16:02:09Z
100871,2020-04-01T04:15:15Z,2020-04-01T05:53:15Z
100871,2020-04-03T01:26:31Z,2020-04-03T02:07:31Z
100871,2020-04-03T16:41:12Z,2020-04-03T17:59:12Z
100871,2020-04-06T20:16:43Z,2020-04-06T21:48:43Z
100871,2020-04-07T09:19:37Z,2020-04-07T09:54:37Z
100871,2020-04-07T15:16:08Z,2020-04-07T16:38:08Z
100871,2020-04-16T09:00:03Z,2020-04-16T09:22:03Z
100871,2020-04-17T00:37:40Z,2020-04-17T01:44:40Z
100871,2020-04-17T09:31:23Z,2020-04-17T10:35:23Z
100871,2020-04-18T01:57:12Z,2020-04-18T02:21:12Z
100871,2020-04-23T02:48:08Z,2020-04-23T04:05:08Z
100871,2020-04-26T07:18:29Z,2020-04-26T08:09:29Z
100871,2020-04-28T16:20:16Z,2020-04-28T17:03:16Z
100871,2020-04-30T02:34:23Z,2020-04-30T02:58:23Z
100871,2020-04-30T15:04:43Z,2020-04-30T16:27:43Z
100872,2020-04-03T22:47:20Z,2020-04-04T00:36:20Z
100872,2020-04-04T06:17:40Z,2020-04-04T07:21:40Z
100872,2020-04-04T18:37:10Z,2020-04-04T19:59:10Z
100872,2020-04-05T04:52:40Z,2020-04-05T06:24:40Z
100872,2020-04-10T12:58:34Z,2020-04-10T14:32:34Z
100872,2020-04-12T12:51:46Z,2020-04-12T13:12:46Z
100872,2020-04-21T23:17:26Z,2020-04-22T00:38:26Z
100872,2020-04-24T07:04:38Z,2020-04-24T07:54:38Z
100872,2020-04-26T01:50:02Z,2020-04-26T03:42:02Z
100873,2020-04-14T03:19:49Z,2020-04-14T03:48:49Z
100873,2020-04-14T11:48:12Z,2020-04-14T12:28:12Z
100874,2020-04-07T06:55:25Z,2020-04-07T07:59:25Z
100874,2020-04-10T05:58:47Z,2020-04-10T07:30:47Z
100874,2020-04-15T15:20:50Z,2020-04-15T16:45:50Z
100874,2020-04-17T03:40:03Z,2020-04-17T05:27:03Z
100874,2020-04-24T20:48:05Z,2020-04-24T21:37:05Z
100874,2020-04-25T15:19:19Z,2020-04-25T16:11:19Z
100874,2020-04-28T13:14:35Z,2020-04-28T13:40:35Z
100874,2020-04-29T03:00:40Z,2020-04-29T04:18:40Z
100874,2020-04-29T20:56:26Z,2020-04-29T21:29:26Z
100874,2020-04-30T06:32:46Z,2020-04-30T07:02:46Z
100874,2020-04-30T11:07:39Z,2020-04-30T12:21:39Z
100875,2020-04-06T02:33:39Z,2020-04-06T02:53:39Z
100875,2020-04-07T05:04:06Z,2020-04-07T06:26:06Z
100875,2020-04-09T20:53:39Z,2020-04-09T21:20:39Z
100875,2020-04-15T05:10:17Z,2020-04-15T05:34:17Z
100875,2020-04-15T08:12:16Z,2020-04-15T10:06:16Z
100875,2020-04-20T12:23:50Z,2020-04-20T13:39:50Z
100875,2020-04-25T11:58:00Z,2020-04-25T13:36:00Z
100876,2020-04-01T23:12:48Z,2020-04-02T00:27:48Z
100876,2020-04-04T04:24:57Z,2020-04-04T04:44:57Z
100876,2020-04-04T17:43:08Z,2020-04-04T19:19:08Z
100876,2020-04-05T18:05:54Z,2020-04-05T19:09:54Z
100876,2020-04-07T02:42:50Z,2020-04-07T04:35:50Z
100876,2020-04-08T23:08:40Z,2020-04-08T23:34:40Z
100876,2020-04-11T03:37:58Z,2020-04-11T04:55:58Z
100876,2020-04-20T01:55:47Z,2020-04-20T03:04:47Z
100876,2020-04-25T20:31:47Z,2020-04-25T21:15:47Z
100876,2020-04-27T06:23:16Z,2020-04-27T07:35:16Z
100876,2020-04-30T04:58:49Z,2020-04-30T05:33:49Z
100877,2020-03-31T23:47:21Z,2020-04-01T01:19:21Z
100877,2020-04-04T06:38:28Z,2020-04-04T06:58:28Z
100877,2020-04-08T03:40:26Z,2020-04-08T05:38:26Z
100877,2020-04-09T10:11:04Z,2020-04-09T10:31:04Z
100877,2020-04-10T16:54:16Z,2020-04-10T18:53:16Z
100877,2020-04-13T14:02:19Z,2020-04-13T14:31:19Z
100877,2020-04-14T05:51:26Z,2020-04-14T07:51:26Z
100877,2020-04-15T03:47:04Z,2020-04-15T05:28:04Z
100877,2020-04-15T19:14:51Z,2020-04-15T21:07:51Z
100877,2020-04-17T00:31:56Z,2020-04-17T02:23:56Z
100877,2020-04-17T11:14:11Z,2020-04-17T12:53:11Z
100877,2020-04-17T23:36:48Z,2020-04-18T01:31:48Z
100877,2020-04-18T19:55:29Z,2020-04-18T20:33:29Z
100877,2020-04-19T06:27:29Z,2020-04-19T07:49:29Z
100877,2020-04-25T17:15:27Z,2020-04-25T18:45:27Z
100877,2020-04-27T15:01:12Z,2020-04-27T16:31:12Z
100877,2020-04-29T17:30:31Z,2020-04-29T18:27:31Z
100878,2020-04-04T11:41:55Z,2020-04-04T13:08:55Z
100878,2020-04-07T03:38:13Z,2020-04-07T04:58:13Z
100878,2020-04-08T17:56:50Z,2020-04-08T18:20:50Z
100878,2020-04-10T22:17:58Z,2020-04-10T23:40:58Z
100878,2020-04-14T04:22:15Z,2020-04-14T06:07:15Z
100878,2020-04-17T14:17:14Z,2020-04-17T15:05:14Z
100878,2020-04-18T11:09:08Z,2020-04-18T11:31:08Z
100878,2020-04-20T13:43:06Z,2020-04-20T15:41:06Z
100878,2020-04-22T00:59:29Z,2020-04-22T01:36:29Z
100878,2020-04-22T06:28:34Z,2020-04-22T07:28:34Z
100878,2020-04-22T19:15:19Z,2020-04-22T20:30:19Z
100878,2020-04-27T20:08:48Z,2020-04-27T22:03:48Z
100878,2020-04-29T07:53:58Z,2020-04-29T08:51:58Z
100879,2020-04-01T14:23:51Z,2020-04-01T16:00:51Z
100879,2020-04-01T19:30:23Z,2020-04-01T20:26:23Z
100879,2020-04-03T11:47:14Z,2020-04-03T13:09:14Z
100879,2020-04-05T09:15:16Z,2020-04-05T11:15:16Z
100879,2020-04-08T06:42:27Z,2020-04-08T07:19:27Z
100879,2020-04-11T02:36:24Z,2020-04-11T03:02:24Z
100879,2020-04-13T02:16:40Z,2020-04-13T03:01:40Z
100879,2020-04-14T14:40:19Z,2020-04-14T16:40:19Z
100879,2020-04-17T17:58:39Z,2020-04-17T19:55:39Z
100879,2020-04-19T05:50:16Z,2020-04-19T07:42:16Z
100879,2020-04-22T14:30:17Z,2020-04-22T15:11:17Z
100879,2020-04-27T06:44:47Z,2020-04-27T07:58:47Z
100880,2020-04-08T08:56:35Z,2020-04-08T10:44:35Z
100880,2020-04-11T09:51:48Z,2020-04-11T11:30:48Z
100880,2020-04-13T01:10:59Z,2020-04-13T02:22:59Z
100880,2020-04-15T10:51:59Z,2020-04-15T12:08:59Z
100880,2020-04-18T23:01:36Z,2020-04-18T23:40:36Z
100880,2020-04-23T13:31:20Z,2020-04-23T14:22:20Z
100880,2020-04-26T00:04:11Z,2020-04-26T00:59:11Z
100880,2020-04-26T23:28:17Z,2020-04-27T01:25:17Z
100881,2020-04-05T09:02:25Z,2020-04-05T10:38:25Z
100881,2020-04-10T04:06:02Z,2020-04-10T04:39:02Z
100881,2020-04-11T22:38:34Z,2020-04-11T23:13:34Z
100881,2020-04-14T21:03:14Z,2020-04-14T22:02:14Z
100881,2020-04-19T09:42:08Z,2020-04-19T10:20:08Z
100881,2020-04-21T18:14:31Z,2020-04-21T19:11:31Z
100881,2020-04-21T19:04:32Z,2020-04-21T20:06:32Z
100881,2020-04-23T08:29:13Z,2020-04-23T09:32:13Z
100881,2020-04-25T04:34:33Z,2020-04-25T05:25:33Z
100881,2020-04-28T10:04:02Z,2020-04-28T12:00:02Z
100882,2020-04-01T05:06:13Z,2020-04-01T07:03:13Z
100882,2020-04-03T09:57:51Z,2020-04-03T10:50:51Z
100882,2020-04-04T03:14:25Z,2020-04-04T04:10:25Z
100882,2020-04-09T03:46:25Z,2020-04-09T05:07:25Z
100882,2020-04-12T22:13:53Z,2020-04-12T23:09:53Z
100882,2020-04-22T01:53:09Z,2020-04-22T03:47:09Z
100882,2020-04-22T11:24:15Z,2020-04-22T12:03:15Z
100882,2020-04-30T05:55:59Z,2020-04-30T07:11:59Z
100883,2020-04-06T07:27:14Z,2020-04-06T08:23:14Z
100883,2020-04-14T11:14:03Z,2020-04-14T12:36:03Z
100883,2020-04-14T16:15:23Z,2020-04-14T17:57:23Z
100883,2020-04-15T16:30:51Z,2020-04-15T18:03:51Z
100883,2020-04-18T11:34:45Z,2020-04-18T12:58:45Z
100883,2020-04-22T00:24:42Z,2020-04-22T01:59:42Z
100883,2020-04-23T10:16:03Z,2020-04-23T11:44:03Z
100884,2020-04-01T13:32:09Z,2020-04-01T13:52:09Z
100884,2020-04-07T20:58:02Z,2020-04-07T21:38:02Z
100884,2020-04-09T09:39:53Z,2020-04-09T10:11:53Z
100884,2020-04-10T19:12:00Z,2020-04-10T20:39:00Z
100884,2020-04-20T12:12:34Z,2020-04-20T13:24:34Z
100884,2020-04-20T13:27:35Z,2020-04-20T14:43:35Z
100884,2020-04-20T15:52:55Z,2020-04-20T16:23:55Z
100884,2020-04-21T23:28:33Z,2020-04-22T01:28:33Z
100884,2020-04-25T15:39:39Z,2020-04-25T17:02:39Z
100884,2020-04-28T16:13:45Z,2020-04-28T16:43:45Z
100884,2020-04-28T18:23:09Z,2020-04-28T19:59:09Z
100885,2020-04-07T06:33:35Z,2020-04-07T07:05:35Z
100885,2020-04-07T15:48:33Z,2020-04-07T16:57:33Z
100885,2020-04-09T00:26:47Z,2020-04-09T01:24:47Z
100885,2020-04-13T07:32:38Z,2020-04-13T08:03:38Z
100885,2020-04-14T21:17:08Z,2020-04-14T22:00:08Z
100885,2020-04-18T07:51:15Z,2020-04-18T08:33:15Z
100885,2020-04-19T03:14:22Z,2020-04-19T04:36:22Z
100885,2020-04-23T05:37:58Z,2020-04-23T06:36:58Z
100885,2020-04-24T04:32:49Z,2020-04-24T05:42:49Z
100885,2020-04-28T02:35:17Z,2020-04-28T03:35:17Z
100886,2020-04-01T19:18:04Z,2020-04-01T21:06:04Z
100886,2020-04-05T10:51:02Z,2020-04-05T11:26:02Z
100886,2020-04-05T12:16:57Z,2020-04-05T13:36:57Z
100886,2020-04-06T08:34:40Z,2020-04-06T09:05:40Z
100886,2020-04-07T10:36:01Z,2020-04-07T11:28:01Z
100886,2020-04-08T18:46:13Z,2020-04-08T20:03:13Z
100886,2020-04-09T05:41:45Z,2020-04-09T06:26:45Z
100886,2020-04-10T16:16:06Z,2020-04-10T17:05:06Z
100886,2020-04-10T23:06:41Z,2020-04-10T23:43:41Z
100886,2020-04-11T12:37:58Z,2020-04-11T13:25:58Z
100886,2020-04-12T06:07:02Z,2020-04-12T07:10:02Z
100886,2020-04-14T22:54:23Z,2020-04-15T00:19:23Z
100886,2020-04-19T02:53:25Z,2020-04-19T04:37:25Z
100886,2020-04-22T01:18:08Z,2020-04-22T02:39:08Z
100886,2020-04-23T02:58:14Z,2020-04-23T03:57:14Z
100886,2020-04-28T05:25:43Z,2020-04-28T05:46:43Z
100887,2020-04-02T17:41:53Z,2020-04-02T18:37:53Z
100887,2020-04-03T00:50:49Z,2020-04-03T01:42:49Z
100887,2020-04-03T13:55:50Z,2020-04-03T14:30:50Z
100887,2020-04-04T06:55:01Z,2020-04-04T08:38:01Z
100887,2020-04-07T16:45:59Z,2020-04-07T17:21:59Z
100887,2020-04-09T17:58:36Z,2020-04-09T19:02:36Z
100887,2020-04-18T10:03:41Z,2020-04-18T11:42:41Z
100887,2020-04-19T10:38:56Z,2020-04-19T11:22:56Z
100887,2020-04-24T10:36:04Z,2020-04-24T11:27:04Z
100887,2020-04-25T19:18:34Z,2020-04-25T20:36:34Z
100888,2020-04-05T15:37:53Z,2020-04-05T17:27:53Z
100888,2020-04-10T05:09:01Z,2020-04-10T05:49:01Z
100888,2020-04-11T05:22:25Z,2020-04-11T06:04:25Z
100888,2020-04-11T06:31:55Z,2020-04-11T06:57:55Z
100888,2020-04-12T19:25:49Z,2020-04-12T20:40:49Z
100888,2020-04-19T23:31:20Z,2020-04-20T00:18:20Z
100888,2020-04-20T13:54:47Z,2020-04-20T14:20:47Z
100888,2020-04-29T19:39:57Z,2020-04-29T21:00:57Z
100888,2020-04-30T20:48:21Z,2020-04-30T22:41:21Z
100889,2020-04-02T16:45:27Z,2020-04-02T18:41:27Z
100889,2020-04-05T04:03:41Z,2020-04-05T04:24:41Z
100889,2020-04-05T21:00:15Z,2020-04-05T22:20:15Z
100889,2020-04-08T04:55:19Z,2020-04-08T05:56:19Z
100889,2020-04-11T11:17:03Z,2020-04-11T12:13:03Z
100889,2020-04-15T13:50:01Z,2020-04-15T15:12:01Z
100889,2020-04-16T10:35:04Z,2020-04-16T11:48:04Z
100889,2020-04-18T02:24:19Z,2020-04-18T03:46:19Z
100889,2020-04-22T17:35:22Z,2020-04-22T19:02:22Z
100889,2020-04-26T07:33:36Z,2020-04-26T08:49:36Z
100889,2020-04-28T21:50:52Z,2020-04-28T23:45:52Z
100889,2020-04-30T10:26:50Z,2020-04-30T11:03:50Z
100890,2020-04-01T21:39:18Z,2020-04-01T22:28:18Z
